Date,Value
2019-01-01,30
2019-01-02,36
2019-01-03,27
2019-01-04,31
2019-01-05,34
2019-01-06,26
2019-01-07,21
2019-01-08,36
2019-01-09,26
2019-01-10,19
2019-01-11,29
2019-01-12,33
2019-01-13,31
2019-01-14,26
2019-01-15,27
2019-01-16,27
2019-01-17,20
2019-01-18,30
2019-01-19,22
2019-01-20,35
2019-01-21,32
2019-01-22,33
2019-01-23,35
2019-01-24,33
2019-01-25,27
2019-01-26,31
2019-01-27,25
2019-01-28,25
2019-01-29,24
2019-01-30,30
2019-01-31,18
2019-02-01,30
2019-02-02,28
2019-02-03,28
2019-02-04,32
2019-02-05,25
2019-02-06,31
2019-02-07,21
2019-02-08,30
2019-02-09,32
2019-02-10,24
2019-02-11,23
2019-02-12,28
2019-02-13,29
2019-02-14,28
2019-02-15,28
2019-02-16,24
2019-02-17,31
2019-02-18,32
2019-02-19,25
2019-02-20,33
2019-02-21,25
2019-02-22,24
2019-02-23,20
2019-02-24,16
2019-02-25,26
2019-02-26,32
2019-02-27,31
2019-02-28,30
2019-03-01,0
2019-03-02,25
2019-03-03,21
2019-03-04,27
2019-03-05,21
2019-03-06,23
2019-03-07,23
2019-03-08,20
2019-03-09,32
2019-03-10,15
2019-03-11,21
2019-03-12,22
2019-03-13,27
2019-03-14,11
2019-03-15,30
2019-03-16,30
2019-03-17,29
2019-03-18,25
2019-03-19,23
2019-03-20,25
2019-03-21,24
2019-03-22,17
2019-03-23,21
2019-03-24,31
2019-03-25,24
2019-03-26,22
2019-03-27,25
2019-03-28,23
2019-03-29,24
2019-03-30,24
2019-03-31,26
2019-04-01,22
2019-04-02,29
2019-04-03,26
2019-04-04,19
2019-04-05,23
2019-04-06,33
2019-04-07,26
2019-04-08,21
2019-04-09,18
2019-04-10,22
2019-04-11,20
2019-04-12,22
2019-04-13,23
2019-04-14,21
2019-04-15,24
2019-04-16,18
2019-04-17,16
2019-04-18,20
2019-04-19,25
2019-04-20,24
2019-04-21,20
2019-04-22,25
2019-04-23,22
2019-04-24,23
2019-04-25,16
2019-04-26,26
2019-04-27,25
2019-04-28,26
2019-04-29,25
2019-04-30,19
2019-05-01,18
2019-05-02,22
2019-05-03,19
2019-05-04,23
2019-05-05,19
2019-05-06,21
2019-05-07,32
2019-05-08,16
2019-05-09,28
2019-05-10,23
2019-05-11,28
2019-05-12,18
2019-05-13,22
2019-05-14,27
2019-05-15,26
2019-05-16,17
2019-05-17,29
2019-05-18,27
2019-05-19,23
2019-05-20,18
2019-05-21,25
2019-05-22,24
2019-05-23,15
2019-05-24,13
2019-05-25,32
2019-05-26,17
2019-05-27,16
2019-05-28,19
2019-05-29,16
2019-05-30,18
2019-05-31,26
2019-06-01,20
2019-06-02,20
2019-06-03,16
2019-06-04,28
2019-06-05,30
2019-06-06,21
2019-06-07,22
2019-06-08,18
2019-06-09,18
2019-06-10,21
2019-06-11,16
2019-06-12,17
2019-06-13,24
2019-06-14,20
2019-06-15,22
2019-06-16,23
2019-06-17,23
2019-06-18,29
2019-06-19,22
2019-06-20,20
2019-06-21,19
2019-06-22,15
2019-06-23,22
2019-06-24,18
2019-06-25,16
2019-06-26,14
2019-06-27,26
2019-06-28,13
2019-06-29,21
2019-06-30,19
2019-07-01,28
2019-07-02,16
2019-07-03,16
2019-07-04,15
2019-07-05,25
2019-07-06,13
2019-07-07,19
2019-07-08,25
2019-07-09,22
2019-07-10,23
2019-07-11,17
2019-07-12,19
2019-07-13,24
2019-07-14,30
2019-07-15,15
2019-07-16,15
2019-07-17,30
2019-07-18,18
2019-07-19,20
2019-07-20,18
2019-07-21,24
2019-07-22,18
2019-07-23,21
2019-07-24,24
2019-07-25,23
2019-07-26,36
2019-07-27,31
2019-07-28,25
2019-07-29,22
2019-07-30,15
2019-07-31,19
2019-08-01,16
2019-08-02,20
2019-08-03,15
2019-08-04,16
2019-08-05,16
2019-08-06,10
2019-08-07,23
2019-08-08,20
2019-08-09,14
2019-08-10,18
2019-08-11,25
2019-08-12,10
2019-08-13,11
2019-08-14,21
2019-08-15,16
2019-08-16,10
2019-08-17,17
2019-08-18,25
2019-08-19,13
2019-08-20,20
2019-08-21,11
2019-08-22,11
2019-08-23,20
2019-08-24,18
2019-08-25,20
2019-08-26,13
2019-08-27,17
2019-08-28,23
2019-08-29,25
2019-08-30,20
2019-08-31,25
2019-09-01,12
2019-09-02,13
2019-09-03,15
2019-09-04,14
2019-09-05,21
2019-09-06,19
2019-09-07,23
2019-09-08,19
2019-09-09,16
2019-09-10,16
2019-09-11,14
2019-09-12,21
2019-09-13,25
2019-09-14,17
2019-09-15,18
2019-09-16,20
2019-09-17,26
2019-09-18,26
2019-09-19,24
2019-09-20,23
2019-09-21,24
2019-09-22,22
2019-09-23,23
2019-09-24,24
2019-09-25,22
2019-09-26,15
2019-09-27,30
2019-09-28,30
2019-09-29,15
2019-09-30,20
2019-10-01,12
2019-10-02,32
2019-10-03,27
2019-10-04,24
2019-10-05,26
2019-10-06,26
2019-10-07,22
2019-10-08,29
2019-10-09,16
2019-10-10,18
2019-10-11,34
2019-10-12,23
2019-10-13,20
2019-10-14,21
2019-10-15,33
2019-10-16,22
2019-10-17,19
2019-10-18,22
2019-10-19,25
2019-10-20,27
2019-10-21,26
2019-10-22,15
2019-10-23,35
2019-10-24,25
2019-10-25,21
2019-10-26,20
2019-10-27,20
2019-10-28,24
2019-10-29,19
2019-10-30,29
2019-10-31,17
2019-11-01,25
2019-11-02,17
2019-11-03,26
2019-11-04,28
2019-11-05,21
2019-11-06,26
2019-11-07,26
2019-11-08,25
2019-11-09,22
2019-11-10,25
2019-11-11,19
2019-11-12,20
2019-11-13,27
2019-11-14,20
2019-11-15,21
2019-11-16,30
2019-11-17,20
2019-11-18,21
2019-11-19,27
2019-11-20,33
2019-11-21,28
2019-11-22,23
2019-11-23,22
2019-11-24,24
2019-11-25,22
2019-11-26,26
2019-11-27,21
2019-11-28,31
2019-11-29,32
2019-11-30,30
2019-12-01,19
2019-12-02,22
2019-12-03,33
2019-12-04,22
2019-12-05,22
2019-12-06,24
2019-12-07,34
2019-12-08,34
2019-12-09,25
2019-12-10,23
2019-12-11,29
2019-12-12,23
2019-12-13,31
2019-12-14,30
2019-12-15,22
2019-12-16,23
2019-12-17,29
2019-12-18,22
2019-12-19,28
2019-12-20,33
2019-12-21,25
2019-12-22,28
2019-12-23,12
2019-12-24,31
2019-12-25,28
2019-12-26,27
2019-12-27,21
2019-12-28,26
2019-12-29,32
2019-12-30,22
2019-12-31,31
2020-01-01,28
2020-01-02,27
2020-01-03,22
2020-01-04,26
2020-01-05,26
2020-01-06,28
2020-01-07,32
2020-01-08,38
2020-01-09,46
2020-01-10,34
2020-01-11,27
2020-01-12,36
2020-01-13,18
2020-01-14,17
2020-01-15,29
2020-01-16,19
2020-01-17,26
2020-01-18,25
2020-01-19,20
2020-01-20,17
2020-01-21,31
2020-01-22,24
2020-01-23,30
2020-01-24,25
2020-01-25,29
2020-01-26,26
2020-01-27,26
2020-01-28,23
2020-01-29,29
2020-01-30,22
2020-01-31,24
2020-02-01,24
2020-02-02,30
2020-02-03,34
2020-02-04,21
2020-02-05,28
2020-02-06,25
2020-02-07,39
2020-02-08,26
2020-02-09,19
2020-02-10,20
2020-02-11,25
2020-02-12,20
2020-02-13,23
2020-02-14,15
2020-02-15,23
2020-02-16,26
2020-02-17,29
2020-02-18,21
2020-02-19,23
2020-02-20,31
2020-02-21,31
2020-02-22,24
2020-02-23,16
2020-02-24,31
2020-02-25,23
2020-02-26,33
2020-02-27,17
2020-02-28,23
2020-02-29,34
2020-03-01,23
2020-03-02,24
2020-03-03,21
2020-03-04,26
2020-03-05,21
2020-03-06,26
2020-03-07,19
2020-03-08,10
2020-03-09,31
2020-03-10,29
2020-03-11,26
2020-03-12,22
2020-03-13,23
2020-03-14,25
2020-03-15,32
2020-03-16,29
2020-03-17,36
2020-03-18,40
2020-03-19,36
2020-03-20,25
2020-03-21,35
2020-03-22,40
2020-03-23,44
2020-03-24,39
2020-03-25,46
2020-03-26,42
2020-03-27,43
2020-03-28,56
2020-03-29,58
2020-03-30,59
2020-03-31,58
2020-04-01,63
2020-04-02,62
2020-04-03,66
2020-04-04,66
2020-04-05,69
2020-04-06,72
2020-04-07,69
2020-04-08,55
2020-04-09,55
2020-04-10,67
2020-04-11,40
2020-04-12,57
2020-04-13,35
2020-04-14,41
2020-04-15,51
2020-04-16,54
2020-04-17,48
2020-04-18,31
2020-04-19,40
2020-04-20,33
2020-04-21,42
2020-04-22,33
2020-04-23,37
2020-04-24,33
2020-04-25,22
2020-04-26,17
2020-04-27,26
2020-04-28,25
2020-04-29,32
2020-04-30,20
2020-05-01,18
2020-05-02,27
2020-05-03,21
2020-05-04,23
2020-05-05,22
2020-05-06,25
2020-05-07,24
2020-05-08,30
2020-05-09,31
2020-05-10,29
2020-05-11,22
2020-05-12,18
2020-05-13,16
2020-05-14,16
2020-05-15,31
2020-05-16,28
2020-05-17,19
2020-05-18,18
2020-05-19,32
2020-05-20,25
2020-05-21,31
2020-05-22,22
2020-05-23,15
2020-05-24,14
2020-05-25,31
2020-05-26,28
2020-05-27,25
2020-05-28,20
2020-05-29,25
2020-05-30,23
2020-05-31,20
2020-06-01,16
2020-06-02,16
2020-06-03,36
2020-06-04,29
2020-06-05,28
2020-06-06,24
2020-06-07,21
2020-06-08,18
2020-06-09,20
2020-06-10,16
2020-06-11,34
2020-06-12,25
2020-06-13,16
2020-06-14,15
2020-06-15,20
2020-06-16,21
2020-06-17,20
2020-06-18,27
2020-06-19,9
2020-06-20,26
2020-06-21,29
2020-06-22,18
2020-06-23,22
2020-06-24,20
2020-06-25,26
2020-06-26,28
2020-06-27,25
2020-06-28,20
2020-06-29,18
2020-06-30,23
2020-07-01,27
2020-07-02,16
2020-07-03,10
2020-07-04,20
2020-07-05,22
2020-07-06,24
2020-07-07,12
2020-07-08,33
2020-07-09,22
2020-07-10,16
2020-07-11,16
2020-07-12,16
2020-07-13,18
2020-07-14,23
2020-07-15,22
2020-07-16,13
2020-07-17,15
2020-07-18,27
2020-07-19,16
2020-07-20,26
2020-07-21,18
2020-07-22,15
2020-07-23,19
2020-07-24,20
2020-07-25,20
2020-07-26,24
2020-07-27,25
2020-07-28,17
2020-07-29,24
2020-07-30,20
2020-07-31,21
2020-08-01,18
2020-08-02,13
2020-08-03,16
2020-08-04,17
2020-08-05,17
2020-08-06,24
2020-08-07,26
2020-08-08,23
2020-08-09,25
2020-08-10,27
2020-08-11,26
2020-08-12,36
2020-08-13,23
2020-08-14,15
2020-08-15,20
2020-08-16,20
2020-08-17,22
2020-08-18,27
2020-08-19,19
2020-08-20,23
2020-08-21,19
2020-08-22,19
2020-08-23,14
2020-08-24,20
2020-08-25,19
2020-08-26,26
2020-08-27,19
2020-08-28,17
2020-08-29,26
2020-08-30,24
2020-08-31,21
2020-09-01,19
2020-09-02,21
2020-09-03,18
2020-09-04,17
2020-09-05,23
2020-09-06,30
2020-09-07,24
2020-09-08,13
2020-09-09,17
2020-09-10,28
2020-09-11,25
2020-09-12,23
2020-09-13,19
2020-09-14,18
2020-09-15,24
2020-09-16,27
2020-09-17,25
2020-09-18,36
2020-09-19,28
2020-09-20,21
2020-09-21,29
2020-09-22,16
2020-09-23,10
2020-09-24,14
2020-09-25,16
2020-09-26,20
2020-09-27,16
2020-09-28,27
2020-09-29,25
2020-09-30,16
2020-10-01,19
2020-10-02,10
2020-10-03,21
2020-10-04,19
2020-10-05,21
2020-10-06,33
2020-10-07,20
2020-10-08,22
2020-10-09,25
2020-10-10,25
2020-10-11,28
2020-10-12,30
2020-10-13,20
2020-10-14,22
2020-10-15,24
2020-10-16,26
