Date,Value
2019-01-01,34
2019-01-02,20
2019-01-03,28
2019-01-04,29
2019-01-05,20
2019-01-06,26
2019-01-07,29
2019-01-08,29
2019-01-09,26
2019-01-10,21
2019-01-11,29
2019-01-12,32
2019-01-13,24
2019-01-14,45
2019-01-15,23
2019-01-16,36
2019-01-17,27
2019-01-18,26
2019-01-19,35
2019-01-20,19
2019-01-21,34
2019-01-22,29
2019-01-23,21
2019-01-24,27
2019-01-25,24
2019-01-26,30
2019-01-27,22
2019-01-28,25
2019-01-29,26
2019-01-30,34
2019-01-31,32
2019-02-01,27
2019-02-02,26
2019-02-03,21
2019-02-04,20
2019-02-05,23
2019-02-06,26
2019-02-07,28
2019-02-08,26
2019-02-09,22
2019-02-10,28
2019-02-11,21
2019-02-12,23
2019-02-13,18
2019-02-14,35
2019-02-15,44
2019-02-16,28
2019-02-17,28
2019-02-18,28
2019-02-19,33
2019-02-20,24
2019-02-21,21
2019-02-22,35
2019-02-23,28
2019-02-24,23
2019-02-25,15
2019-02-26,22
2019-02-27,28
2019-02-28,26
2019-03-01,0
2019-03-02,26
2019-03-03,14
2019-03-04,26
2019-03-05,29
2019-03-06,25
2019-03-07,19
2019-03-08,23
2019-03-09,13
2019-03-10,20
2019-03-11,29
2019-03-12,28
2019-03-13,19
2019-03-14,26
2019-03-15,22
2019-03-16,15
2019-03-17,24
2019-03-18,21
2019-03-19,22
2019-03-20,26
2019-03-21,18
2019-03-22,27
2019-03-23,27
2019-03-24,22
2019-03-25,15
2019-03-26,21
2019-03-27,22
2019-03-28,20
2019-03-29,19
2019-03-30,30
2019-03-31,23
2019-04-01,18
2019-04-02,14
2019-04-03,20
2019-04-04,21
2019-04-05,18
2019-04-06,16
2019-04-07,26
2019-04-08,17
2019-04-09,24
2019-04-10,15
2019-04-11,25
2019-04-12,16
2019-04-13,20
2019-04-14,22
2019-04-15,21
2019-04-16,24
2019-04-17,23
2019-04-18,25
2019-04-19,16
2019-04-20,20
2019-04-21,19
2019-04-22,29
2019-04-23,19
2019-04-24,17
2019-04-25,21
2019-04-26,24
2019-04-27,13
2019-04-28,36
2019-04-29,20
2019-04-30,20
2019-05-01,24
2019-05-02,20
2019-05-03,24
2019-05-04,11
2019-05-05,22
2019-05-06,29
2019-05-07,27
2019-05-08,23
2019-05-09,12
2019-05-10,23
2019-05-11,19
2019-05-12,10
2019-05-13,14
2019-05-14,27
2019-05-15,19
2019-05-16,25
2019-05-17,18
2019-05-18,30
2019-05-19,23
2019-05-20,28
2019-05-21,34
2019-05-22,14
2019-05-23,20
2019-05-24,15
2019-05-25,21
2019-05-26,13
2019-05-27,24
2019-05-28,22
2019-05-29,29
2019-05-30,24
2019-05-31,18
2019-06-01,17
2019-06-02,31
2019-06-03,17
2019-06-04,22
2019-06-05,25
2019-06-06,23
2019-06-07,28
2019-06-08,16
2019-06-09,14
2019-06-10,14
2019-06-11,23
2019-06-12,16
2019-06-13,16
2019-06-14,23
2019-06-15,18
2019-06-16,18
2019-06-17,19
2019-06-18,29
2019-06-19,26
2019-06-20,24
2019-06-21,22
2019-06-22,19
2019-06-23,13
2019-06-24,27
2019-06-25,29
2019-06-26,38
2019-06-27,26
2019-06-28,15
2019-06-29,24
2019-06-30,35
2019-07-01,14
2019-07-02,18
2019-07-03,24
2019-07-04,23
2019-07-05,22
2019-07-06,23
2019-07-07,26
2019-07-08,20
2019-07-09,20
2019-07-10,16
2019-07-11,13
2019-07-12,29
2019-07-13,17
2019-07-14,20
2019-07-15,14
2019-07-16,21
2019-07-17,18
2019-07-18,15
2019-07-19,18
2019-07-20,16
2019-07-21,20
2019-07-22,16
2019-07-23,18
2019-07-24,29
2019-07-25,24
2019-07-26,22
2019-07-27,24
2019-07-28,21
2019-07-29,22
2019-07-30,23
2019-07-31,25
2019-08-01,14
2019-08-02,16
2019-08-03,19
2019-08-04,15
2019-08-05,27
2019-08-06,15
2019-08-07,24
2019-08-08,18
2019-08-09,20
2019-08-10,25
2019-08-11,22
2019-08-12,25
2019-08-13,23
2019-08-14,17
2019-08-15,16
2019-08-16,17
2019-08-17,18
2019-08-18,31
2019-08-19,20
2019-08-20,13
2019-08-21,23
2019-08-22,16
2019-08-23,16
2019-08-24,17
2019-08-25,31
2019-08-26,19
2019-08-27,27
2019-08-28,24
2019-08-29,25
2019-08-30,17
2019-08-31,21
2019-09-01,20
2019-09-02,21
2019-09-03,18
2019-09-04,21
2019-09-05,17
2019-09-06,17
2019-09-07,13
2019-09-08,20
2019-09-09,23
2019-09-10,21
2019-09-11,15
2019-09-12,23
2019-09-13,21
2019-09-14,20
