Date,Value
2019-01-01,46
2019-01-02,39
2019-01-03,69
2019-01-04,42
2019-01-05,54
2019-01-06,51
2019-01-07,59
2019-01-08,63
2019-01-09,54
2019-01-10,52
2019-01-11,56
2019-01-12,42
2019-01-13,51
2019-01-14,55
2019-01-15,73
2019-01-16,50
2019-01-17,62
2019-01-18,65
2019-01-19,51
2019-01-20,39
2019-01-21,57
2019-01-22,66
2019-01-23,47
2019-01-24,50
2019-01-25,54
2019-01-26,49
2019-01-27,58
2019-01-28,57
2019-01-29,57
2019-01-30,52
2019-01-31,58
2019-02-01,50
2019-02-02,59
2019-02-03,71
2019-02-04,50
2019-02-05,78
2019-02-06,53
2019-02-07,71
2019-02-08,57
2019-02-09,49
2019-02-10,59
2019-02-11,55
2019-02-12,56
2019-02-13,59
2019-02-14,47
2019-02-15,61
2019-02-16,53
2019-02-17,50
2019-02-18,50
2019-02-19,60
2019-02-20,49
2019-02-21,60
2019-02-22,49
2019-02-23,46
2019-02-24,31
2019-02-25,52
2019-02-26,48
2019-02-27,66
2019-02-28,49
2019-03-01,47
2019-03-02,58
2019-03-03,33
2019-03-04,40
2019-03-05,56
2019-03-06,58
2019-03-07,51
2019-03-08,59
2019-03-09,60
2019-03-10,56
2019-03-11,55
2019-03-12,50
2019-03-13,46
2019-03-14,56
2019-03-15,59
2019-03-16,40
2019-03-17,33
2019-03-18,44
2019-03-19,41
2019-03-20,50
2019-03-21,37
2019-03-22,40
2019-03-23,51
2019-03-24,46
2019-03-25,38
2019-03-26,49
2019-03-27,57
2019-03-28,46
2019-03-29,44
2019-03-30,57
2019-03-31,41
2019-04-01,54
2019-04-02,44
2019-04-03,49
2019-04-04,47
2019-04-05,47
2019-04-06,51
2019-04-07,56
2019-04-08,38
2019-04-09,43
2019-04-10,65
2019-04-11,43
2019-04-12,55
2019-04-13,44
2019-04-14,40
2019-04-15,41
2019-04-16,52
2019-04-17,53
2019-04-18,60
2019-04-19,55
2019-04-20,54
2019-04-21,58
2019-04-22,44
2019-04-23,44
2019-04-24,52
2019-04-25,50
2019-04-26,41
2019-04-27,43
2019-04-28,45
2019-04-29,50
2019-04-30,37
2019-05-01,57
2019-05-02,50
2019-05-03,38
2019-05-04,42
2019-05-05,41
2019-05-06,35
2019-05-07,44
2019-05-08,41
2019-05-09,39
2019-05-10,47
2019-05-11,47
2019-05-12,41
2019-05-13,41
2019-05-14,34
2019-05-15,44
2019-05-16,39
2019-05-17,49
2019-05-18,41
2019-05-19,47
2019-05-20,41
2019-05-21,43
2019-05-22,50
2019-05-23,50
2019-05-24,44
2019-05-25,44
2019-05-26,41
2019-05-27,36
2019-05-28,48
2019-05-29,54
2019-05-30,58
2019-05-31,38
2019-06-01,44
2019-06-02,39
2019-06-03,46
2019-06-04,37
2019-06-05,45
2019-06-06,49
2019-06-07,39
2019-06-08,45
2019-06-09,33
2019-06-10,45
2019-06-11,49
2019-06-12,48
2019-06-13,51
2019-06-14,48
2019-06-15,45
2019-06-16,50
2019-06-17,42
2019-06-18,55
2019-06-19,57
2019-06-20,44
2019-06-21,44
2019-06-22,42
2019-06-23,41
2019-06-24,33
2019-06-25,42
2019-06-26,41
2019-06-27,53
2019-06-28,41
2019-06-29,39
2019-06-30,46
2019-07-01,49
2019-07-02,59
2019-07-03,50
2019-07-04,34
2019-07-05,40
2019-07-06,60
2019-07-07,48
2019-07-08,52
2019-07-09,43
2019-07-10,43
2019-07-11,39
2019-07-12,47
2019-07-13,46
2019-07-14,27
2019-07-15,62
2019-07-16,45
2019-07-17,51
2019-07-18,46
2019-07-19,43
2019-07-20,40
2019-07-21,40
2019-07-22,41
2019-07-23,48
2019-07-24,51
2019-07-25,38
2019-07-26,64
2019-07-27,39
2019-07-28,38
2019-07-29,45
2019-07-30,46
2019-07-31,39
2019-08-01,32
2019-08-02,32
2019-08-03,51
2019-08-04,26
2019-08-05,52
2019-08-06,49
2019-08-07,45
2019-08-08,51
2019-08-09,43
2019-08-10,38
2019-08-11,40
2019-08-12,42
2019-08-13,23
2019-08-14,37
2019-08-15,44
2019-08-16,42
2019-08-17,40
2019-08-18,31
2019-08-19,48
2019-08-20,45
2019-08-21,34
2019-08-22,42
2019-08-23,53
2019-08-24,45
2019-08-25,48
2019-08-26,42
2019-08-27,40
2019-08-28,47
2019-08-29,45
