Date,Value
2019-01-01,37
2019-01-02,37
2019-01-03,35
2019-01-04,33
2019-01-05,33
2019-01-06,30
2019-01-07,27
2019-01-08,29
2019-01-09,36
2019-01-10,32
2019-01-11,38
2019-01-12,29
2019-01-13,32
2019-01-14,41
2019-01-15,37
2019-01-16,24
2019-01-17,37
2019-01-18,31
2019-01-19,38
2019-01-20,35
2019-01-21,28
2019-01-22,28
2019-01-23,31
2019-01-24,25
2019-01-25,29
2019-01-26,42
2019-01-27,34
2019-01-28,35
2019-01-29,36
2019-01-30,45
2019-01-31,40
2019-02-01,40
2019-02-02,29
2019-02-03,28
2019-02-04,40
2019-02-05,31
2019-02-06,46
2019-02-07,40
2019-02-08,39
2019-02-09,30
2019-02-10,33
2019-02-11,30
2019-02-12,34
2019-02-13,30
2019-02-14,35
2019-02-15,41
2019-02-16,26
2019-02-17,30
2019-02-18,39
2019-02-19,36
2019-02-20,37
2019-02-21,31
2019-02-22,30
2019-02-23,36
2019-02-24,29
2019-02-25,38
2019-02-26,38
2019-02-27,38
2019-02-28,32
2019-03-01,0
2019-03-02,16
2019-03-03,23
2019-03-04,21
2019-03-05,42
2019-03-06,38
2019-03-07,27
2019-03-08,31
2019-03-09,26
2019-03-10,37
2019-03-11,18
2019-03-12,23
2019-03-13,30
2019-03-14,41
2019-03-15,25
2019-03-16,33
2019-03-17,23
2019-03-18,35
2019-03-19,26
2019-03-20,21
2019-03-21,25
2019-03-22,26
2019-03-23,21
2019-03-24,25
2019-03-25,31
2019-03-26,26
2019-03-27,24
2019-03-28,31
2019-03-29,24
2019-03-30,30
2019-03-31,21
2019-04-01,20
2019-04-02,21
2019-04-03,27
2019-04-04,37
2019-04-05,28
2019-04-06,29
2019-04-07,32
2019-04-08,22
2019-04-09,19
2019-04-10,24
2019-04-11,32
2019-04-12,21
2019-04-13,26
2019-04-14,21
2019-04-15,27
2019-04-16,30
2019-04-17,35
2019-04-18,37
2019-04-19,36
2019-04-20,38
2019-04-21,28
2019-04-22,15
2019-04-23,21
2019-04-24,37
2019-04-25,24
2019-04-26,21
2019-04-27,31
2019-04-28,24
2019-04-29,29
2019-04-30,30
2019-05-01,29
2019-05-02,18
2019-05-03,29
2019-05-04,30
2019-05-05,23
2019-05-06,21
2019-05-07,29
2019-05-08,32
2019-05-09,30
2019-05-10,32
2019-05-11,20
2019-05-12,28
2019-05-13,32
2019-05-14,28
2019-05-15,22
2019-05-16,33
2019-05-17,25
2019-05-18,25
2019-05-19,23
2019-05-20,34
2019-05-21,36
2019-05-22,27
2019-05-23,23
2019-05-24,22
2019-05-25,26
2019-05-26,34
2019-05-27,25
2019-05-28,28
2019-05-29,34
2019-05-30,26
2019-05-31,25
2019-06-01,22
2019-06-02,29
2019-06-03,29
2019-06-04,24
2019-06-05,30
2019-06-06,32
2019-06-07,18
2019-06-08,25
2019-06-09,25
2019-06-10,26
2019-06-11,22
2019-06-12,33
2019-06-13,23
2019-06-14,20
2019-06-15,23
2019-06-16,34
2019-06-17,24
2019-06-18,25
2019-06-19,33
2019-06-20,27
2019-06-21,33
2019-06-22,20
2019-06-23,27
2019-06-24,28
2019-06-25,25
2019-06-26,31
2019-06-27,26
2019-06-28,29
2019-06-29,25
2019-06-30,24
2019-07-01,30
2019-07-02,36
2019-07-03,25
2019-07-04,26
2019-07-05,21
2019-07-06,32
2019-07-07,25
2019-07-08,25
2019-07-09,24
2019-07-10,20
2019-07-11,20
2019-07-12,17
2019-07-13,24
2019-07-14,18
2019-07-15,17
2019-07-16,16
2019-07-17,28
2019-07-18,23
2019-07-19,33
2019-07-20,20
2019-07-21,30
2019-07-22,20
2019-07-23,28
2019-07-24,26
2019-07-25,35
2019-07-26,35
2019-07-27,42
2019-07-28,17
2019-07-29,23
2019-07-30,20
2019-07-31,27
2019-08-01,28
2019-08-02,27
2019-08-03,22
2019-08-04,28
2019-08-05,30
2019-08-06,24
2019-08-07,21
2019-08-08,27
2019-08-09,27
2019-08-10,25
2019-08-11,17
2019-08-12,18
2019-08-13,22
2019-08-14,22
2019-08-15,22
2019-08-16,22
2019-08-17,28
2019-08-18,24
2019-08-19,25
2019-08-20,29
2019-08-21,23
2019-08-22,26
2019-08-23,18
2019-08-24,31
2019-08-25,26
2019-08-26,21
2019-08-27,34
2019-08-28,31
2019-08-29,23
2019-08-30,22
2019-08-31,25
2019-09-01,26
2019-09-02,21
2019-09-03,19
2019-09-04,28
2019-09-05,18
2019-09-06,17
2019-09-07,27
2019-09-08,33
2019-09-09,21
2019-09-10,23
2019-09-11,23
2019-09-12,23
2019-09-13,32
2019-09-14,18
2019-09-15,17
2019-09-16,25
2019-09-17,17
2019-09-18,34
2019-09-19,33
2019-09-20,29
2019-09-21,19
2019-09-22,26
2019-09-23,27
2019-09-24,31
2019-09-25,26
2019-09-26,21
2019-09-27,24
2019-09-28,18
2019-09-29,24
2019-09-30,20
2019-10-01,25
2019-10-02,33
2019-10-03,27
2019-10-04,32
2019-10-05,25
2019-10-06,24
2019-10-07,34
2019-10-08,29
2019-10-09,27
2019-10-10,36
2019-10-11,39
2019-10-12,35
2019-10-13,21
2019-10-14,30
2019-10-15,29
2019-10-16,22
2019-10-17,26
2019-10-18,28
2019-10-19,36
2019-10-20,30
2019-10-21,35
2019-10-22,27
2019-10-23,29
2019-10-24,27
2019-10-25,19
2019-10-26,23
2019-10-27,25
2019-10-28,26
2019-10-29,35
2019-10-30,26
2019-10-31,30
2019-11-01,27
2019-11-02,30
2019-11-03,31
2019-11-04,20
2019-11-05,29
2019-11-06,27
2019-11-07,40
2019-11-08,27
2019-11-09,26
2019-11-10,43
2019-11-11,24
2019-11-12,30
2019-11-13,25
2019-11-14,36
2019-11-15,28
2019-11-16,30
2019-11-17,34
2019-11-18,36
2019-11-19,25
2019-11-20,29
2019-11-21,36
2019-11-22,25
2019-11-23,33
2019-11-24,25
2019-11-25,20
2019-11-26,29
2019-11-27,26
2019-11-28,27
2019-11-29,31
2019-11-30,32
2019-12-01,32
2019-12-02,39
2019-12-03,29
2019-12-04,32
2019-12-05,32
2019-12-06,26
2019-12-07,23
2019-12-08,23
2019-12-09,29
2019-12-10,25
2019-12-11,32
2019-12-12,34
2019-12-13,36
2019-12-14,28
2019-12-15,22
2019-12-16,32
2019-12-17,22
2019-12-18,22
2019-12-19,29
2019-12-20,28
2019-12-21,38
2019-12-22,35
2019-12-23,34
2019-12-24,13
2019-12-25,29
2019-12-26,35
2019-12-27,36
2019-12-28,35
2019-12-29,30
2019-12-30,21
2019-12-31,32
2020-01-01,30
2020-01-02,40
2020-01-03,33
2020-01-04,36
2020-01-05,27
2020-01-06,31
2020-01-07,40
2020-01-08,33
2020-01-09,35
2020-01-10,28
2020-01-11,40
2020-01-12,25
2020-01-13,35
2020-01-14,20
2020-01-15,27
2020-01-16,28
2020-01-17,28
2020-01-18,35
2020-01-19,26
2020-01-20,21
2020-01-21,38
2020-01-22,28
2020-01-23,30
2020-01-24,36
2020-01-25,26
2020-01-26,24
2020-01-27,27
2020-01-28,30
2020-01-29,38
2020-01-30,33
2020-01-31,29
2020-02-01,27
2020-02-02,27
2020-02-03,28
2020-02-04,32
2020-02-05,28
2020-02-06,29
2020-02-07,26
2020-02-08,38
2020-02-09,37
2020-02-10,37
2020-02-11,31
2020-02-12,22
2020-02-13,25
2020-02-14,29
2020-02-15,29
2020-02-16,35
2020-02-17,35
2020-02-18,29
2020-02-19,25
2020-02-20,20
2020-02-21,29
2020-02-22,22
2020-02-23,31
2020-02-24,35
2020-02-25,27
2020-02-26,43
2020-02-27,30
2020-02-28,19
2020-02-29,32
2020-03-01,26
2020-03-02,34
2020-03-03,25
2020-03-04,46
2020-03-05,24
2020-03-06,31
2020-03-07,25
2020-03-08,27
2020-03-09,30
2020-03-10,26
2020-03-11,35
2020-03-12,30
2020-03-13,27
2020-03-14,27
2020-03-15,37
2020-03-16,29
2020-03-17,39
2020-03-18,37
2020-03-19,56
2020-03-20,50
2020-03-21,36
2020-03-22,39
2020-03-23,64
2020-03-24,48
2020-03-25,58
2020-03-26,73
2020-03-27,78
2020-03-28,89
2020-03-29,78
2020-03-30,78
2020-03-31,108
2020-04-01,126
2020-04-02,112
2020-04-03,104
2020-04-04,105
2020-04-05,109
2020-04-06,102
2020-04-07,104
2020-04-08,99
2020-04-09,99
2020-04-10,88
2020-04-11,97
2020-04-12,80
2020-04-13,81
2020-04-14,71
2020-04-15,66
2020-04-16,52
2020-04-17,78
2020-04-18,66
2020-04-19,57
2020-04-20,55
2020-04-21,47
2020-04-22,42
2020-04-23,46
2020-04-24,47
2020-04-25,42
2020-04-26,33
2020-04-27,34
2020-04-28,37
2020-04-29,34
2020-04-30,32
2020-05-01,44
2020-05-02,30
2020-05-03,24
2020-05-04,38
2020-05-05,34
2020-05-06,35
2020-05-07,31
2020-05-08,28
2020-05-09,27
2020-05-10,38
2020-05-11,25
2020-05-12,24
2020-05-13,36
2020-05-14,33
2020-05-15,38
2020-05-16,35
2020-05-17,23
2020-05-18,24
2020-05-19,38
2020-05-20,31
2020-05-21,38
2020-05-22,26
2020-05-23,28
2020-05-24,21
2020-05-25,14
2020-05-26,25
2020-05-27,27
2020-05-28,29
2020-05-29,15
2020-05-30,30
2020-05-31,16
2020-06-01,22
2020-06-02,30
2020-06-03,27
2020-06-04,20
2020-06-05,30
2020-06-06,25
2020-06-07,26
2020-06-08,22
2020-06-09,28
2020-06-10,21
2020-06-11,25
2020-06-12,27
2020-06-13,23
2020-06-14,19
2020-06-15,21
2020-06-16,30
2020-06-17,19
2020-06-18,25
2020-06-19,24
2020-06-20,27
2020-06-21,25
2020-06-22,20
2020-06-23,25
2020-06-24,32
2020-06-25,35
2020-06-26,24
2020-06-27,20
2020-06-28,18
2020-06-29,22
2020-06-30,19
2020-07-01,26
2020-07-02,31
2020-07-03,15
2020-07-04,21
2020-07-05,26
2020-07-06,23
2020-07-07,22
2020-07-08,24
2020-07-09,24
2020-07-10,25
2020-07-11,22
2020-07-12,19
2020-07-13,21
2020-07-14,18
2020-07-15,19
2020-07-16,24
2020-07-17,20
2020-07-18,23
2020-07-19,24
2020-07-20,25
