Date,Value
2019-01-01,36
2019-01-02,33
2019-01-03,22
2019-01-04,34
2019-01-05,25
2019-01-06,34
2019-01-07,35
2019-01-08,22
2019-01-09,27
2019-01-10,37
2019-01-11,27
2019-01-12,44
2019-01-13,27
2019-01-14,32
2019-01-15,24
2019-01-16,36
2019-01-17,30
2019-01-18,26
2019-01-19,34
2019-01-20,38
2019-01-21,29
2019-01-22,33
2019-01-23,31
2019-01-24,24
2019-01-25,37
2019-01-26,27
2019-01-27,23
2019-01-28,26
2019-01-29,34
2019-01-30,34
2019-01-31,23
2019-02-01,20
2019-02-02,32
2019-02-03,33
2019-02-04,23
2019-02-05,47
2019-02-06,43
2019-02-07,31
2019-02-08,39
2019-02-09,39
2019-02-10,38
2019-02-11,31
2019-02-12,25
2019-02-13,37
2019-02-14,26
2019-02-15,24
2019-02-16,28
2019-02-17,20
2019-02-18,27
2019-02-19,30
2019-02-20,31
2019-02-21,24
2019-02-22,34
2019-02-23,16
2019-02-24,36
2019-02-25,25
2019-02-26,27
2019-02-27,34
2019-02-28,27
2019-03-01,0
2019-03-02,36
2019-03-03,28
2019-03-04,32
2019-03-05,29
2019-03-06,28
2019-03-07,19
2019-03-08,31
2019-03-09,22
2019-03-10,20
2019-03-11,24
2019-03-12,28
2019-03-13,24
2019-03-14,30
2019-03-15,29
2019-03-16,26
2019-03-17,25
2019-03-18,21
2019-03-19,30
2019-03-20,22
2019-03-21,31
2019-03-22,28
2019-03-23,24
2019-03-24,28
2019-03-25,27
2019-03-26,35
2019-03-27,27
2019-03-28,19
2019-03-29,17
2019-03-30,28
2019-03-31,28
2019-04-01,23
2019-04-02,28
2019-04-03,34
2019-04-04,28
2019-04-05,22
2019-04-06,33
2019-04-07,31
2019-04-08,26
2019-04-09,31
2019-04-10,25
2019-04-11,30
2019-04-12,20
2019-04-13,22
2019-04-14,25
2019-04-15,31
2019-04-16,22
2019-04-17,25
2019-04-18,26
2019-04-19,20
2019-04-20,27
2019-04-21,25
2019-04-22,24
2019-04-23,37
2019-04-24,35
2019-04-25,35
2019-04-26,25
2019-04-27,28
2019-04-28,29
2019-04-29,28
2019-04-30,18
2019-05-01,27
2019-05-02,30
2019-05-03,29
2019-05-04,24
2019-05-05,17
2019-05-06,21
2019-05-07,25
2019-05-08,29
2019-05-09,31
2019-05-10,24
2019-05-11,15
2019-05-12,20
2019-05-13,22
2019-05-14,21
2019-05-15,19
2019-05-16,21
2019-05-17,23
2019-05-18,21
2019-05-19,29
2019-05-20,27
2019-05-21,30
2019-05-22,20
2019-05-23,26
2019-05-24,33
2019-05-25,29
2019-05-26,23
2019-05-27,21
2019-05-28,28
2019-05-29,23
2019-05-30,21
2019-05-31,23
2019-06-01,27
2019-06-02,18
2019-06-03,22
2019-06-04,31
2019-06-05,39
2019-06-06,25
2019-06-07,24
2019-06-08,18
2019-06-09,26
2019-06-10,26
2019-06-11,22
2019-06-12,27
2019-06-13,22
2019-06-14,29
2019-06-15,21
2019-06-16,28
2019-06-17,35
2019-06-18,33
2019-06-19,36
2019-06-20,22
2019-06-21,28
2019-06-22,24
2019-06-23,25
2019-06-24,19
2019-06-25,28
2019-06-26,27
2019-06-27,36
2019-06-28,22
2019-06-29,30
2019-06-30,30
2019-07-01,27
2019-07-02,23
2019-07-03,23
2019-07-04,24
2019-07-05,23
2019-07-06,14
2019-07-07,36
2019-07-08,18
2019-07-09,16
2019-07-10,19
2019-07-11,28
2019-07-12,34
2019-07-13,21
2019-07-14,25
2019-07-15,25
2019-07-16,17
2019-07-17,22
2019-07-18,22
2019-07-19,37
2019-07-20,28
2019-07-21,23
2019-07-22,14
2019-07-23,30
2019-07-24,24
2019-07-25,35
2019-07-26,30
2019-07-27,36
2019-07-28,33
2019-07-29,21
2019-07-30,28
2019-07-31,23
2019-08-01,20
2019-08-02,29
2019-08-03,15
2019-08-04,32
2019-08-05,28
2019-08-06,24
2019-08-07,20
2019-08-08,20
2019-08-09,20
2019-08-10,28
2019-08-11,21
2019-08-12,12
2019-08-13,23
2019-08-14,21
2019-08-15,23
2019-08-16,18
2019-08-17,26
2019-08-18,16
2019-08-19,20
2019-08-20,28
2019-08-21,28
2019-08-22,20
2019-08-23,14
2019-08-24,18
2019-08-25,23
2019-08-26,15
2019-08-27,21
2019-08-28,30
2019-08-29,32
2019-08-30,32
2019-08-31,16
2019-09-01,31
2019-09-02,17
2019-09-03,27
2019-09-04,26
2019-09-05,32
2019-09-06,16
2019-09-07,20
2019-09-08,22
2019-09-09,23
2019-09-10,19
2019-09-11,24
2019-09-12,25
2019-09-13,23
2019-09-14,29
2019-09-15,23
2019-09-16,21
2019-09-17,23
2019-09-18,21
2019-09-19,19
2019-09-20,22
2019-09-21,27
2019-09-22,36
2019-09-23,25
2019-09-24,27
2019-09-25,23
2019-09-26,23
2019-09-27,30
2019-09-28,26
2019-09-29,23
2019-09-30,22
2019-10-01,19
2019-10-02,30
2019-10-03,40
2019-10-04,21
2019-10-05,21
2019-10-06,25
2019-10-07,29
2019-10-08,28
2019-10-09,27
2019-10-10,25
2019-10-11,24
2019-10-12,27
2019-10-13,20
2019-10-14,28
2019-10-15,42
2019-10-16,28
2019-10-17,29
2019-10-18,26
2019-10-19,22
2019-10-20,23
2019-10-21,26
2019-10-22,10
2019-10-23,24
2019-10-24,24
2019-10-25,25
2019-10-26,25
2019-10-27,27
2019-10-28,29
2019-10-29,30
2019-10-30,23
2019-10-31,16
2019-11-01,31
2019-11-02,32
2019-11-03,24
2019-11-04,33
2019-11-05,40
2019-11-06,27
2019-11-07,29
2019-11-08,21
2019-11-09,24
2019-11-10,23
2019-11-11,28
2019-11-12,22
2019-11-13,34
2019-11-14,28
2019-11-15,30
2019-11-16,27
2019-11-17,22
2019-11-18,25
2019-11-19,24
2019-11-20,29
2019-11-21,21
2019-11-22,43
2019-11-23,41
2019-11-24,26
2019-11-25,33
2019-11-26,29
2019-11-27,31
2019-11-28,30
2019-11-29,26
2019-11-30,24
2019-12-01,32
2019-12-02,22
2019-12-03,19
2019-12-04,31
2019-12-05,26
2019-12-06,25
2019-12-07,35
2019-12-08,31
2019-12-09,26
2019-12-10,32
2019-12-11,20
2019-12-12,29
2019-12-13,24
2019-12-14,24
2019-12-15,25
2019-12-16,27
2019-12-17,35
2019-12-18,39
2019-12-19,31
2019-12-20,22
2019-12-21,31
2019-12-22,36
2019-12-23,27
2019-12-24,28
2019-12-25,26
2019-12-26,21
2019-12-27,27
2019-12-28,23
2019-12-29,24
2019-12-30,37
2019-12-31,36
2020-01-01,25
2020-01-02,27
2020-01-03,32
2020-01-04,26
2020-01-05,24
2020-01-06,19
2020-01-07,19
2020-01-08,26
2020-01-09,40
2020-01-10,25
2020-01-11,27
2020-01-12,39
2020-01-13,31
2020-01-14,36
2020-01-15,34
2020-01-16,26
2020-01-17,21
2020-01-18,28
2020-01-19,28
2020-01-20,27
2020-01-21,30
2020-01-22,26
2020-01-23,35
2020-01-24,30
2020-01-25,28
2020-01-26,26
2020-01-27,34
2020-01-28,25
2020-01-29,28
2020-01-30,26
2020-01-31,29
2020-02-01,19
2020-02-02,32
2020-02-03,27
2020-02-04,25
2020-02-05,28
2020-02-06,27
2020-02-07,39
2020-02-08,26
2020-02-09,32
2020-02-10,23
2020-02-11,29
2020-02-12,27
2020-02-13,20
2020-02-14,26
2020-02-15,36
2020-02-16,27
2020-02-17,28
2020-02-18,17
2020-02-19,24
2020-02-20,24
2020-02-21,22
2020-02-22,22
2020-02-23,20
2020-02-24,26
2020-02-25,28
2020-02-26,18
2020-02-27,23
2020-02-28,18
2020-02-29,22
2020-03-01,31
2020-03-02,27
2020-03-03,25
2020-03-04,30
2020-03-05,32
2020-03-06,37
2020-03-07,23
2020-03-08,18
2020-03-09,22
2020-03-10,31
2020-03-11,35
2020-03-12,22
2020-03-13,24
2020-03-14,28
2020-03-15,29
2020-03-16,32
2020-03-17,36
2020-03-18,33
2020-03-19,32
2020-03-20,40
2020-03-21,28
2020-03-22,43
2020-03-23,48
2020-03-24,32
2020-03-25,65
2020-03-26,65
2020-03-27,70
2020-03-28,71
2020-03-29,60
2020-03-30,94
2020-03-31,81
2020-04-01,86
2020-04-02,113
2020-04-03,108
2020-04-04,88
2020-04-05,104
2020-04-06,85
2020-04-07,95
2020-04-08,93
2020-04-09,82
2020-04-10,71
2020-04-11,70
2020-04-12,74
2020-04-13,77
2020-04-14,71
2020-04-15,66
2020-04-16,63
2020-04-17,68
2020-04-18,60
2020-04-19,49
2020-04-20,54
2020-04-21,43
2020-04-22,39
2020-04-23,34
2020-04-24,56
2020-04-25,34
2020-04-26,41
2020-04-27,24
2020-04-28,39
2020-04-29,33
2020-04-30,31
2020-05-01,33
2020-05-02,25
2020-05-03,29
2020-05-04,36
2020-05-05,31
2020-05-06,24
2020-05-07,31
2020-05-08,24
2020-05-09,28
2020-05-10,23
2020-05-11,32
2020-05-12,20
2020-05-13,30
2020-05-14,27
2020-05-15,23
2020-05-16,26
2020-05-17,23
2020-05-18,26
2020-05-19,40
2020-05-20,27
2020-05-21,24
2020-05-22,35
2020-05-23,20
2020-05-24,25
2020-05-25,21
2020-05-26,29
2020-05-27,22
2020-05-28,29
2020-05-29,27
2020-05-30,23
2020-05-31,29
2020-06-01,22
2020-06-02,24
2020-06-03,34
2020-06-04,33
2020-06-05,13
2020-06-06,24
2020-06-07,18
2020-06-08,17
2020-06-09,30
2020-06-10,27
2020-06-11,24
2020-06-12,18
2020-06-13,18
2020-06-14,24
2020-06-15,22
2020-06-16,29
2020-06-17,30
2020-06-18,17
2020-06-19,21
2020-06-20,26
2020-06-21,23
2020-06-22,23
2020-06-23,25
2020-06-24,23
2020-06-25,32
2020-06-26,41
2020-06-27,21
2020-06-28,26
2020-06-29,21
2020-06-30,25
2020-07-01,26
2020-07-02,18
2020-07-03,21
2020-07-04,21
2020-07-05,16
2020-07-06,16
2020-07-07,18
2020-07-08,27
2020-07-09,17
2020-07-10,29
2020-07-11,21
2020-07-12,16
2020-07-13,26
2020-07-14,31
2020-07-15,22
2020-07-16,26
2020-07-17,23
2020-07-18,23
2020-07-19,27
2020-07-20,38
2020-07-21,25
2020-07-22,11
2020-07-23,24
2020-07-24,26
2020-07-25,20
2020-07-26,14
2020-07-27,30
2020-07-28,18
2020-07-29,34
2020-07-30,30
2020-07-31,27
2020-08-01,27
2020-08-02,23
2020-08-03,21
2020-08-04,27
2020-08-05,19
2020-08-06,24
2020-08-07,28
2020-08-08,19
2020-08-09,17
2020-08-10,30
2020-08-11,35
2020-08-12,39
2020-08-13,34
2020-08-14,19
2020-08-15,20
2020-08-16,24
2020-08-17,17
2020-08-18,27
2020-08-19,27
2020-08-20,27
2020-08-21,27
2020-08-22,28
2020-08-23,17
2020-08-24,23
2020-08-25,21
2020-08-26,22
2020-08-27,28
2020-08-28,18
2020-08-29,15
2020-08-30,20
2020-08-31,26
2020-09-01,20
2020-09-02,14
2020-09-03,27
2020-09-04,27
2020-09-05,27
2020-09-06,21
2020-09-07,26
2020-09-08,29
2020-09-09,31
2020-09-10,28
2020-09-11,28
2020-09-12,22
2020-09-13,37
2020-09-14,22
2020-09-15,18
2020-09-16,28
2020-09-17,26
2020-09-18,23
2020-09-19,26
2020-09-20,25
2020-09-21,18
2020-09-22,24
2020-09-23,16
2020-09-24,24
2020-09-25,26
2020-09-26,15
2020-09-27,32
2020-09-28,29
2020-09-29,19
2020-09-30,26
2020-10-01,27
2020-10-02,25
2020-10-03,18
2020-10-04,24
2020-10-05,34
2020-10-06,22
2020-10-07,31
2020-10-08,36
2020-10-09,31
2020-10-10,28
2020-10-11,29
2020-10-12,26
2020-10-13,23
2020-10-14,28
2020-10-15,17
2020-10-16,37
2020-10-17,29
2020-10-18,24
2020-10-19,35
2020-10-20,40
2020-10-21,37
2020-10-22,39
2020-10-23,26
2020-10-24,34
2020-10-25,32
2020-10-26,31
2020-10-27,29
2020-10-28,27
2020-10-29,36
2020-10-30,38
2020-10-31,24
2020-11-01,45
2020-11-02,34
2020-11-03,42
2020-11-04,38
2020-11-05,35
2020-11-06,39
2020-11-07,46
2020-11-08,35
2020-11-09,32
2020-11-10,31
2020-11-11,40
2020-11-12,34
2020-11-13,34
2020-11-14,33
2020-11-15,31
2020-11-16,36
2020-11-17,32
2020-11-18,37
2020-11-19,24
2020-11-20,32
2020-11-21,42
2020-11-22,28
2020-11-23,30
2020-11-24,45
2020-11-25,39
2020-11-26,29
2020-11-27,33
2020-11-28,35
2020-11-29,40
2020-11-30,26
2020-12-01,36
2020-12-02,37
2020-12-03,42
2020-12-04,33
2020-12-05,23
2020-12-06,26
2020-12-07,34
2020-12-08,40
2020-12-09,25
2020-12-10,31
2020-12-11,24
2020-12-12,32
2020-12-13,29
2020-12-14,36
2020-12-15,31
2020-12-16,34
2020-12-17,31
2020-12-18,35
2020-12-19,22
2020-12-20,40
2020-12-21,24
2020-12-22,34
2020-12-23,28
2020-12-24,28
2020-12-25,20
2020-12-26,33
2020-12-27,32
2020-12-28,32
2020-12-29,22
2020-12-30,33
2020-12-31,26
2021-01-01,28
2021-01-02,21
2021-01-03,35
2021-01-04,18
2021-01-05,47
2021-01-06,25
2021-01-07,35
2021-01-08,29
2021-01-09,36
2021-01-10,30
2021-01-11,31
2021-01-12,24
2021-01-13,25
2021-01-14,28
2021-01-15,32
2021-01-16,38
2021-01-17,22
2021-01-18,32
2021-01-19,29
2021-01-20,29
2021-01-21,29
2021-01-22,29
2021-01-23,19
2021-01-24,34
2021-01-25,22
2021-01-26,32
2021-01-27,45
2021-01-28,33
2021-01-29,39
2021-01-30,26
2021-01-31,23
2021-02-01,36
2021-02-02,33
2021-02-03,38
2021-02-04,36
2021-02-05,35
2021-02-06,33
2021-02-07,38
2021-02-08,28
2021-02-09,52
2021-02-10,34
2021-02-11,34
2021-02-12,39
2021-02-13,27
2021-02-14,41
2021-02-15,29
2021-02-16,36
2021-02-17,39
2021-02-18,40
2021-02-19,29
2021-02-20,33
2021-02-21,30
2021-02-22,32
2021-02-23,36
2021-02-24,24
2021-02-25,39
2021-02-26,31
2021-02-27,28
2021-02-28,37
2021-03-01,0
2021-03-02,33
2021-03-03,28
2021-03-04,26
2021-03-05,28
2021-03-06,24
2021-03-07,28
2021-03-08,31
2021-03-09,25
2021-03-10,28
2021-03-11,35
2021-03-12,23
2021-03-13,35
2021-03-14,29
2021-03-15,32
2021-03-16,36
2021-03-17,30
2021-03-18,43
2021-03-19,25
2021-03-20,37
2021-03-21,32
2021-03-22,28
2021-03-23,34
2021-03-24,26
2021-03-25,29
2021-03-26,33
2021-03-27,36
2021-03-28,20
2021-03-29,37
2021-03-30,41
2021-03-31,41
2021-04-01,31
2021-04-02,27
2021-04-03,37
2021-04-04,45
2021-04-05,45
2021-04-06,32
2021-04-07,33
2021-04-08,39
2021-04-09,31
2021-04-10,34
2021-04-11,27
2021-04-12,32
2021-04-13,31
2021-04-14,45
2021-04-15,43
2021-04-16,32
2021-04-17,41
2021-04-18,41
2021-04-19,34
2021-04-20,35
2021-04-21,36
2021-04-22,27
2021-04-23,27
2021-04-24,36
2021-04-25,31
2021-04-26,31
2021-04-27,23
2021-04-28,36
2021-04-29,29
2021-04-30,20
2021-05-01,31
2021-05-02,24
2021-05-03,30
2021-05-04,42
2021-05-05,25
2021-05-06,25
2021-05-07,23
2021-05-08,26
2021-05-09,28
2021-05-10,30
2021-05-11,28
2021-05-12,17
2021-05-13,20
2021-05-14,24
2021-05-15,27
2021-05-16,23
2021-05-17,32
2021-05-18,19
2021-05-19,30
2021-05-20,25
2021-05-21,26
2021-05-22,33
2021-05-23,26
2021-05-24,25
2021-05-25,24
2021-05-26,27
2021-05-27,22
2021-05-28,27
2021-05-29,22
2021-05-30,20
2021-05-31,32
2021-06-01,26
2021-06-02,34
2021-06-03,33
2021-06-04,26
2021-06-05,28
2021-06-06,28
2021-06-07,12
2021-06-08,23
2021-06-09,31
2021-06-10,21
2021-06-11,19
2021-06-12,24
2021-06-13,22
2021-06-14,23
2021-06-15,28
2021-06-16,27
2021-06-17,28
2021-06-18,25
2021-06-19,16
2021-06-20,28
2021-06-21,22
2021-06-22,18
2021-06-23,24
2021-06-24,16
