Date,Value
2019-12-21,25
2019-12-22,27
2019-12-23,25
2019-12-24,38
2019-12-25,26
2019-12-26,18
2019-12-27,29
2019-12-28,29
2019-12-29,31
2019-12-30,31
2019-12-31,31
2020-01-01,23
2020-01-02,19
2020-01-03,28
2020-01-04,23
2020-01-05,32
2020-01-06,34
2020-01-07,28
2020-01-08,32
2020-01-09,27
2020-01-10,23
2020-01-11,20
2020-01-12,16
2020-01-13,23
2020-01-14,20
2020-01-15,20
2020-01-16,23
2020-01-17,21
2020-01-18,26
2020-01-19,22
2020-01-20,12
2020-01-21,29
2020-01-22,23
2020-01-23,27
2020-01-24,19
2020-01-25,22
2020-01-26,28
2020-01-27,26
2020-01-28,26
2020-01-29,30
2020-01-30,26
2020-01-31,26
2020-02-01,14
2020-02-02,21
2020-02-03,24
2020-02-04,25
2020-02-05,28
2020-02-06,20
2020-02-07,24
2020-02-08,18
2020-02-09,18
2020-02-10,24
2020-02-11,26
2020-02-12,18
2020-02-13,35
2020-02-14,14
2020-02-15,18
2020-02-16,11
2020-02-17,12
2020-02-18,27
2020-02-19,18
2020-02-20,29
2020-02-21,26
2020-02-22,17
2020-02-23,25
2020-02-24,17
2020-02-25,28
2020-02-26,19
2020-02-27,17
2020-02-28,24
2020-02-29,21
2020-03-01,25
2020-03-02,22
2020-03-03,20
2020-03-04,20
2020-03-05,24
2020-03-06,20
2020-03-07,11
2020-03-08,20
2020-03-09,19
2020-03-10,23
2020-03-11,22
2020-03-12,25
2020-03-13,26
2020-03-14,29
2020-03-15,18
2020-03-16,33
2020-03-17,19
2020-03-18,21
2020-03-19,33
2020-03-20,28
2020-03-21,30
2020-03-22,30
2020-03-23,33
2020-03-24,39
2020-03-25,57
2020-03-26,37
2020-03-27,65
2020-03-28,58
2020-03-29,49
2020-03-30,75
2020-03-31,55
2020-04-01,58
2020-04-02,64
2020-04-03,73
2020-04-04,58
2020-04-05,72
2020-04-06,67
2020-04-07,71
2020-04-08,79
2020-04-09,61
2020-04-10,68
2020-04-11,49
2020-04-12,55
2020-04-13,49
2020-04-14,44
2020-04-15,53
2020-04-16,50
2020-04-17,61
2020-04-18,48
2020-04-19,42
2020-04-20,44
2020-04-21,36
2020-04-22,38
2020-04-23,39
2020-04-24,43
2020-04-25,35
2020-04-26,34
2020-04-27,28
2020-04-28,29
2020-04-29,28
2020-04-30,27
2020-05-01,17
2020-05-02,24
2020-05-03,22
2020-05-04,24
2020-05-05,30
2020-05-06,21
2020-05-07,19
2020-05-08,25
2020-05-09,26
2020-05-10,21
2020-05-11,18
2020-05-12,25
2020-05-13,17
2020-05-14,18
2020-05-15,25
2020-05-16,24
2020-05-17,21
2020-05-18,25
2020-05-19,19
2020-05-20,23
2020-05-21,22
2020-05-22,15
2020-05-23,24
2020-05-24,16
2020-05-25,27
2020-05-26,17
2020-05-27,21
2020-05-28,14
2020-05-29,21
2020-05-30,16
2020-05-31,17
2020-06-01,16
2020-06-02,19
2020-06-03,20
2020-06-04,25
2020-06-05,11
2020-06-06,23
2020-06-07,14
2020-06-08,17
2020-06-09,20
2020-06-10,19
2020-06-11,14
2020-06-12,29
2020-06-13,13
2020-06-14,30
2020-06-15,12
2020-06-16,16
2020-06-17,14
2020-06-18,18
2020-06-19,12
2020-06-20,17
2020-06-21,14
2020-06-22,17
2020-06-23,12
2020-06-24,21
2020-06-25,19
2020-06-26,29
2020-06-27,16
2020-06-28,15
2020-06-29,16
2020-06-30,19
2020-07-01,23
2020-07-02,12
2020-07-03,9
2020-07-04,22
2020-07-05,20
2020-07-06,23
2020-07-07,21
2020-07-08,22
2020-07-09,15
2020-07-10,17
2020-07-11,18
2020-07-12,19
2020-07-13,13
2020-07-14,15
2020-07-15,16
2020-07-16,23
2020-07-17,21
2020-07-18,15
2020-07-19,21
2020-07-20,11
2020-07-21,17
2020-07-22,16
2020-07-23,23
2020-07-24,15
2020-07-25,13
2020-07-26,11
2020-07-27,20
2020-07-28,22
2020-07-29,11
2020-07-30,17
2020-07-31,14
2020-08-01,18
2020-08-02,10
2020-08-03,19
2020-08-04,11
2020-08-05,11
2020-08-06,13
2020-08-07,15
2020-08-08,27
2020-08-09,22
2020-08-10,26
2020-08-11,25
2020-08-12,27
2020-08-13,28
2020-08-14,23
2020-08-15,14
2020-08-16,29
2020-08-17,23
2020-08-18,26
2020-08-19,16
2020-08-20,18
2020-08-21,21
2020-08-22,13
2020-08-23,12
2020-08-24,23
2020-08-25,19
2020-08-26,21
2020-08-27,21
2020-08-28,15
2020-08-29,16
2020-08-30,16
2020-08-31,12
2020-09-01,24
2020-09-02,14
2020-09-03,15
2020-09-04,20
2020-09-05,18
2020-09-06,18
2020-09-07,25
2020-09-08,21
2020-09-09,23
2020-09-10,14
2020-09-11,17
2020-09-12,24
2020-09-13,17
2020-09-14,32
2020-09-15,33
2020-09-16,22
2020-09-17,24
2020-09-18,28
2020-09-19,13
2020-09-20,24
2020-09-21,18
2020-09-22,21
2020-09-23,19
2020-09-24,17
2020-09-25,11
2020-09-26,17
2020-09-27,15
2020-09-28,20
2020-09-29,24
2020-09-30,18
2020-10-01,24
2020-10-02,14
2020-10-03,27
2020-10-04,29
2020-10-05,21
2020-10-06,27
2020-10-07,25
2020-10-08,19
2020-10-09,20
2020-10-10,14
2020-10-11,21
2020-10-12,23
2020-10-13,19
2020-10-14,18
2020-10-15,22
2020-10-16,27
2020-10-17,16
2020-10-18,22
2020-10-19,23
2020-10-20,18
2020-10-21,38
2020-10-22,32
2020-10-23,17
2020-10-24,28
2020-10-25,28
2020-10-26,22
2020-10-27,30
2020-10-28,19
2020-10-29,24
2020-10-30,24
2020-10-31,36
2020-11-01,20
2020-11-02,19
2020-11-03,26
2020-11-04,24
2020-11-05,25
2020-11-06,29
2020-11-07,21
2020-11-08,24
2020-11-09,20
2020-11-10,26
2020-11-11,27
2020-11-12,30
2020-11-13,32
2020-11-14,36
2020-11-15,23
2020-11-16,25
2020-11-17,28
2020-11-18,30
2020-11-19,23
2020-11-20,25
2020-11-21,23
2020-11-22,40
2020-11-23,28
2020-11-24,21
2020-11-25,24
2020-11-26,26
2020-11-27,17
2020-11-28,25
2020-11-29,15
2020-11-30,27
2020-12-01,33
2020-12-02,22
2020-12-03,27
2020-12-04,25
2020-12-05,25
2020-12-06,24
2020-12-07,18
2020-12-08,23
2020-12-09,31
2020-12-10,42
2020-12-11,26
2020-12-12,16
2020-12-13,22
2020-12-14,16
2020-12-15,23
2020-12-16,35
2020-12-17,21
2020-12-18,20
2020-12-19,23
2020-12-20,25
2020-12-21,27
2020-12-22,25
2020-12-23,38
2020-12-24,26
2020-12-25,18
2020-12-26,29
2020-12-27,29
2020-12-28,31
2020-12-29,31
2020-12-30,31
2020-12-31,24
2021-01-01,31
2021-01-02,21
2021-01-03,23
2021-01-04,30
2021-01-05,21
2021-01-06,18
2021-01-07,25
2021-01-08,24
2021-01-09,16
2021-01-10,29
2021-01-11,28
2021-01-12,19
2021-01-13,24
2021-01-14,24
2021-01-15,19
2021-01-16,26
2021-01-17,22
2021-01-18,31
2021-01-19,22
2021-01-20,29
2021-01-21,33
2021-01-22,31
2021-01-23,30
2021-01-24,24
2021-01-25,23
2021-01-26,19
2021-01-27,26
2021-01-28,21
2021-01-29,24
2021-01-30,24
2021-01-31,23
2021-02-01,19
2021-02-02,24
2021-02-03,24
2021-02-04,17
2021-02-05,24
2021-02-06,23
2021-02-07,21
2021-02-08,16
2021-02-09,25
2021-02-10,26
2021-02-11,32
2021-02-12,35
2021-02-13,20
2021-02-14,30
2021-02-15,23
2021-02-16,24
2021-02-17,26
2021-02-18,19
2021-02-19,28
2021-02-20,27
2021-02-21,15
2021-02-22,21
2021-02-23,28
2021-02-24,26
2021-02-25,24
2021-02-26,27
2021-02-27,20
2021-02-28,18
2021-03-01,0
2021-03-02,17
2021-03-03,36
2021-03-04,32
2021-03-05,30
2021-03-06,22
2021-03-07,30
2021-03-08,28
2021-03-09,34
2021-03-10,21
2021-03-11,24
2021-03-12,22
2021-03-13,30
2021-03-14,26
2021-03-15,28
2021-03-16,19
2021-03-17,24
2021-03-18,27
2021-03-19,29
2021-03-20,18
2021-03-21,19
2021-03-22,28
2021-03-23,35
2021-03-24,27
2021-03-25,19
2021-03-26,31
2021-03-27,30
2021-03-28,27
2021-03-29,29
2021-03-30,18
2021-03-31,27
2021-04-01,34
2021-04-02,31
2021-04-03,30
2021-04-04,33
2021-04-05,19
2021-04-06,22
2021-04-07,20
2021-04-08,25
2021-04-09,24
2021-04-10,18
2021-04-11,32
2021-04-12,34
2021-04-13,24
2021-04-14,30
2021-04-15,30
2021-04-16,26
2021-04-17,27
2021-04-18,25
2021-04-19,19
2021-04-20,29
2021-04-21,27
2021-04-22,29
2021-04-23,32
2021-04-24,42
2021-04-25,28
2021-04-26,28
2021-04-27,33
2021-04-28,19
2021-04-29,30
2021-04-30,23
2021-05-01,23
2021-05-02,27
2021-05-03,20
2021-05-04,20
2021-05-05,28
2021-05-06,21
2021-05-07,21
2021-05-08,22
2021-05-09,19
2021-05-10,27
2021-05-11,29
2021-05-12,28
2021-05-13,26
2021-05-14,21
2021-05-15,18
2021-05-16,22
2021-05-17,24
2021-05-18,17
2021-05-19,22
2021-05-20,22
2021-05-21,25
2021-05-22,18
2021-05-23,15
2021-05-24,20
2021-05-25,22
2021-05-26,21
2021-05-27,16
2021-05-28,27
2021-05-29,22
2021-05-30,18
2021-05-31,21
2021-06-01,19
2021-06-02,20
2021-06-03,24
2021-06-04,16
2021-06-05,19
2021-06-06,21
2021-06-07,14
2021-06-08,32
2021-06-09,25
2021-06-10,20
2021-06-11,25
2021-06-12,15
2021-06-13,11
2021-06-14,13
2021-06-15,15
2021-06-16,17
2021-06-17,21
2021-06-18,26
2021-06-19,20
2021-06-20,17
2021-06-21,17
2021-06-22,9
2021-06-23,17
2021-06-24,22
2021-06-25,13
2021-06-26,21
2021-06-27,15
2021-06-28,18
2021-06-29,14
2021-06-30,15
2021-07-01,10
2021-07-02,18
2021-07-03,17
2021-07-04,24
2021-07-05,15
2021-07-06,13
2021-07-07,14
2021-07-08,24
2021-07-09,17
2021-07-10,17
2021-07-11,10
2021-07-12,13
2021-07-13,13
2021-07-14,13
2021-07-15,23
2021-07-16,13
2021-07-17,17
2021-07-18,12
2021-07-19,13
2021-07-20,15
2021-07-21,14
2021-07-22,19
2021-07-23,16
2021-07-24,17
2021-07-25,18
2021-07-26,19
2021-07-27,21
2021-07-28,18
2021-07-29,19
2021-07-30,18
2021-07-31,21
2021-08-01,18
2021-08-02,20
2021-08-03,21
2021-08-04,17
2021-08-05,23
2021-08-06,20
2021-08-07,24
2021-08-08,13
2021-08-09,21
2021-08-10,22
2021-08-11,21
2021-08-12,13
2021-08-13,17
2021-08-14,17
2021-08-15,19
2021-08-16,16
2021-08-17,16
2021-08-18,9
2021-08-19,16
2021-08-20,23
2021-08-21,23
2021-08-22,12
2021-08-23,15
2021-08-24,25
2021-08-25,18
2021-08-26,19
2021-08-27,20
2021-08-28,18
2021-08-29,13
2021-08-30,16
2021-08-31,23
2021-09-01,17
2021-09-02,19
2021-09-03,19
2021-09-04,18
2021-09-05,33
2021-09-06,14
2021-09-07,24
2021-09-08,15
2021-09-09,24
2021-09-10,20
2021-09-11,23
2021-09-12,19
2021-09-13,20
2021-09-14,15
2021-09-15,18
2021-09-16,21
2021-09-17,14
2021-09-18,17
2021-09-19,18
2021-09-20,17
2021-09-21,22
2021-09-22,22
2021-09-23,23
2021-09-24,19
2021-09-25,25
2021-09-26,13
2021-09-27,26
2021-09-28,31
2021-09-29,16
2021-09-30,11
2021-10-01,26
2021-10-02,21
2021-10-03,20
2021-10-04,23
2021-10-05,17
2021-10-06,15
2021-10-07,22
2021-10-08,27
2021-10-09,18
2021-10-10,15
2021-10-11,25
2021-10-12,19
2021-10-13,18
2021-10-14,13
2021-10-15,18
2021-10-16,19
2021-10-17,13
2021-10-18,10
2021-10-19,19
